 5 1000

       EOS file : /Users/dany/Work/NStar/eos/quark/strange_eos_06_130_100.dat 

    rhoc        rad    grav. mass   b. mass  red shift  % binding 
  1.666E+00  1.130E+01  2.126E+00  2.721E+00  6.646E-01  2.801E-01
  1.671E+00  1.129E+01  2.124E+00  2.718E+00  6.646E-01  2.798E-01
  1.677E+00  1.128E+01  2.123E+00  2.716E+00  6.646E-01  2.796E-01
  1.683E+00  1.128E+01  2.121E+00  2.714E+00  6.646E-01  2.793E-01
  1.688E+00  1.127E+01  2.120E+00  2.711E+00  6.647E-01  2.791E-01
  1.694E+00  1.126E+01  2.118E+00  2.709E+00  6.647E-01  2.788E-01
  1.700E+00  1.126E+01  2.117E+00  2.706E+00  6.647E-01  2.786E-01
  1.706E+00  1.125E+01  2.115E+00  2.704E+00  6.647E-01  2.783E-01
  1.712E+00  1.124E+01  2.114E+00  2.701E+00  6.648E-01  2.781E-01
  1.717E+00  1.123E+01  2.112E+00  2.699E+00  6.648E-01  2.778E-01
  1.723E+00  1.123E+01  2.111E+00  2.697E+00  6.648E-01  2.776E-01
  1.729E+00  1.122E+01  2.109E+00  2.694E+00  6.649E-01  2.773E-01
  1.735E+00  1.121E+01  2.108E+00  2.692E+00  6.649E-01  2.771E-01
  1.741E+00  1.121E+01  2.106E+00  2.689E+00  6.649E-01  2.768E-01
  1.747E+00  1.120E+01  2.105E+00  2.687E+00  6.650E-01  2.766E-01
  1.753E+00  1.119E+01  2.103E+00  2.684E+00  6.650E-01  2.763E-01
  1.759E+00  1.118E+01  2.102E+00  2.682E+00  6.650E-01  2.761E-01
  1.765E+00  1.118E+01  2.100E+00  2.679E+00  6.651E-01  2.758E-01
  1.771E+00  1.117E+01  2.099E+00  2.677E+00  6.651E-01  2.756E-01
  1.777E+00  1.116E+01  2.097E+00  2.674E+00  6.651E-01  2.753E-01
  1.783E+00  1.116E+01  2.096E+00  2.672E+00  6.652E-01  2.751E-01
  1.789E+00  1.115E+01  2.094E+00  2.669E+00  6.652E-01  2.748E-01
  1.795E+00  1.114E+01  2.092E+00  2.667E+00  6.652E-01  2.746E-01
  1.801E+00  1.113E+01  2.091E+00  2.665E+00  6.653E-01  2.743E-01
  1.807E+00  1.113E+01  2.089E+00  2.662E+00  6.653E-01  2.740E-01
  1.813E+00  1.112E+01  2.088E+00  2.660E+00  6.654E-01  2.738E-01
  1.820E+00  1.111E+01  2.086E+00  2.657E+00  6.654E-01  2.735E-01
  1.826E+00  1.111E+01  2.085E+00  2.655E+00  6.654E-01  2.733E-01
  1.832E+00  1.110E+01  2.083E+00  2.652E+00  6.655E-01  2.730E-01
  1.838E+00  1.109E+01  2.082E+00  2.650E+00  6.655E-01  2.727E-01
  1.845E+00  1.108E+01  2.080E+00  2.647E+00  6.655E-01  2.725E-01
  1.851E+00  1.108E+01  2.079E+00  2.645E+00  6.656E-01  2.722E-01
  1.857E+00  1.107E+01  2.077E+00  2.642E+00  6.656E-01  2.720E-01
  1.863E+00  1.106E+01  2.076E+00  2.640E+00  6.657E-01  2.717E-01
  1.870E+00  1.106E+01  2.074E+00  2.637E+00  6.657E-01  2.714E-01
  1.876E+00  1.105E+01  2.073E+00  2.635E+00  6.658E-01  2.712E-01
  1.883E+00  1.104E+01  2.071E+00  2.632E+00  6.658E-01  2.709E-01
  1.889E+00  1.103E+01  2.069E+00  2.630E+00  6.659E-01  2.706E-01
  1.895E+00  1.103E+01  2.068E+00  2.627E+00  6.659E-01  2.704E-01
  1.902E+00  1.102E+01  2.066E+00  2.625E+00  6.659E-01  2.701E-01
  1.908E+00  1.101E+01  2.065E+00  2.622E+00  6.660E-01  2.698E-01
  1.915E+00  1.101E+01  2.063E+00  2.620E+00  6.660E-01  2.696E-01
  1.921E+00  1.100E+01  2.062E+00  2.617E+00  6.661E-01  2.693E-01
  1.928E+00  1.099E+01  2.060E+00  2.615E+00  6.661E-01  2.691E-01
  1.935E+00  1.099E+01  2.059E+00  2.612E+00  6.662E-01  2.688E-01
  1.941E+00  1.098E+01  2.057E+00  2.609E+00  6.662E-01  2.685E-01
  1.948E+00  1.097E+01  2.056E+00  2.607E+00  6.663E-01  2.683E-01
  1.954E+00  1.096E+01  2.054E+00  2.604E+00  6.663E-01  2.680E-01
  1.961E+00  1.096E+01  2.052E+00  2.602E+00  6.664E-01  2.677E-01
  1.968E+00  1.095E+01  2.051E+00  2.599E+00  6.664E-01  2.674E-01
  1.974E+00  1.094E+01  2.049E+00  2.597E+00  6.665E-01  2.672E-01
  1.981E+00  1.094E+01  2.048E+00  2.594E+00  6.665E-01  2.669E-01
  1.988E+00  1.093E+01  2.046E+00  2.592E+00  6.666E-01  2.666E-01
  1.995E+00  1.092E+01  2.045E+00  2.589E+00  6.666E-01  2.664E-01
  2.001E+00  1.092E+01  2.043E+00  2.587E+00  6.667E-01  2.661E-01
  2.008E+00  1.091E+01  2.042E+00  2.584E+00  6.667E-01  2.658E-01
  2.015E+00  1.090E+01  2.040E+00  2.582E+00  6.668E-01  2.656E-01
  2.022E+00  1.090E+01  2.038E+00  2.579E+00  6.668E-01  2.653E-01
  2.029E+00  1.089E+01  2.037E+00  2.577E+00  6.669E-01  2.650E-01
  2.036E+00  1.088E+01  2.035E+00  2.574E+00  6.670E-01  2.648E-01
  2.043E+00  1.087E+01  2.034E+00  2.572E+00  6.670E-01  2.645E-01
  2.050E+00  1.087E+01  2.032E+00  2.569E+00  6.671E-01  2.642E-01
  2.057E+00  1.086E+01  2.031E+00  2.567E+00  6.671E-01  2.639E-01
  2.064E+00  1.085E+01  2.029E+00  2.564E+00  6.672E-01  2.637E-01
  2.071E+00  1.085E+01  2.028E+00  2.562E+00  6.672E-01  2.634E-01
  2.078E+00  1.084E+01  2.026E+00  2.559E+00  6.673E-01  2.631E-01
  2.085E+00  1.083E+01  2.024E+00  2.557E+00  6.674E-01  2.629E-01
  2.092E+00  1.083E+01  2.023E+00  2.554E+00  6.674E-01  2.626E-01
  2.099E+00  1.082E+01  2.021E+00  2.552E+00  6.675E-01  2.623E-01
  2.106E+00  1.081E+01  2.020E+00  2.549E+00  6.675E-01  2.620E-01
  2.113E+00  1.081E+01  2.018E+00  2.546E+00  6.676E-01  2.618E-01
  2.121E+00  1.080E+01  2.017E+00  2.544E+00  6.677E-01  2.615E-01
  2.128E+00  1.079E+01  2.015E+00  2.541E+00  6.677E-01  2.612E-01
  2.135E+00  1.079E+01  2.013E+00  2.539E+00  6.678E-01  2.609E-01
  2.142E+00  1.078E+01  2.012E+00  2.536E+00  6.678E-01  2.607E-01
  2.150E+00  1.077E+01  2.010E+00  2.534E+00  6.679E-01  2.604E-01
  2.157E+00  1.077E+01  2.009E+00  2.531E+00  6.680E-01  2.601E-01
  2.164E+00  1.076E+01  2.007E+00  2.529E+00  6.680E-01  2.598E-01
  2.172E+00  1.075E+01  2.006E+00  2.526E+00  6.681E-01  2.595E-01
  2.179E+00  1.075E+01  2.004E+00  2.524E+00  6.682E-01  2.593E-01
  2.187E+00  1.074E+01  2.003E+00  2.521E+00  6.682E-01  2.590E-01
  2.194E+00  1.073E+01  2.001E+00  2.519E+00  6.683E-01  2.587E-01
  2.201E+00  1.073E+01  1.999E+00  2.516E+00  6.684E-01  2.584E-01
  2.209E+00  1.072E+01  1.998E+00  2.514E+00  6.684E-01  2.582E-01
  2.216E+00  1.071E+01  1.996E+00  2.511E+00  6.685E-01  2.579E-01
  2.224E+00  1.071E+01  1.995E+00  2.509E+00  6.686E-01  2.576E-01
  2.232E+00  1.070E+01  1.993E+00  2.506E+00  6.686E-01  2.573E-01
  2.239E+00  1.069E+01  1.992E+00  2.503E+00  6.687E-01  2.571E-01
  2.247E+00  1.069E+01  1.990E+00  2.501E+00  6.688E-01  2.568E-01
  2.254E+00  1.068E+01  1.988E+00  2.498E+00  6.688E-01  2.565E-01
  2.262E+00  1.067E+01  1.987E+00  2.496E+00  6.689E-01  2.562E-01
  2.270E+00  1.067E+01  1.985E+00  2.493E+00  6.690E-01  2.559E-01
  2.278E+00  1.066E+01  1.984E+00  2.491E+00  6.690E-01  2.557E-01
  2.285E+00  1.065E+01  1.982E+00  2.488E+00  6.691E-01  2.554E-01
  2.293E+00  1.065E+01  1.981E+00  2.486E+00  6.692E-01  2.551E-01
  2.301E+00  1.064E+01  1.979E+00  2.483E+00  6.693E-01  2.548E-01
  2.309E+00  1.063E+01  1.977E+00  2.481E+00  6.693E-01  2.545E-01
  2.317E+00  1.063E+01  1.976E+00  2.478E+00  6.694E-01  2.543E-01
  2.325E+00  1.062E+01  1.974E+00  2.476E+00  6.695E-01  2.540E-01
  2.332E+00  1.061E+01  1.973E+00  2.473E+00  6.695E-01  2.537E-01
  2.340E+00  1.061E+01  1.971E+00  2.471E+00  6.696E-01  2.534E-01
  2.348E+00  1.060E+01  1.970E+00  2.468E+00  6.697E-01  2.531E-01
  2.356E+00  1.059E+01  1.968E+00  2.466E+00  6.698E-01  2.529E-01
  2.364E+00  1.059E+01  1.966E+00  2.463E+00  6.698E-01  2.526E-01
  2.372E+00  1.058E+01  1.965E+00  2.461E+00  6.699E-01  2.523E-01
  2.381E+00  1.057E+01  1.963E+00  2.458E+00  6.700E-01  2.520E-01
  2.389E+00  1.057E+01  1.962E+00  2.456E+00  6.701E-01  2.517E-01
  2.397E+00  1.056E+01  1.960E+00  2.453E+00  6.701E-01  2.515E-01
  2.405E+00  1.055E+01  1.959E+00  2.451E+00  6.702E-01  2.512E-01
  2.413E+00  1.055E+01  1.957E+00  2.448E+00  6.703E-01  2.509E-01
  2.421E+00  1.054E+01  1.956E+00  2.446E+00  6.704E-01  2.506E-01
  2.430E+00  1.053E+01  1.954E+00  2.443E+00  6.705E-01  2.503E-01
  2.438E+00  1.053E+01  1.952E+00  2.441E+00  6.705E-01  2.500E-01
  2.446E+00  1.052E+01  1.951E+00  2.438E+00  6.706E-01  2.498E-01
  2.455E+00  1.052E+01  1.949E+00  2.436E+00  6.707E-01  2.495E-01
  2.463E+00  1.051E+01  1.948E+00  2.433E+00  6.708E-01  2.492E-01
  2.471E+00  1.050E+01  1.946E+00  2.431E+00  6.708E-01  2.489E-01
  2.480E+00  1.050E+01  1.945E+00  2.428E+00  6.709E-01  2.486E-01
  2.488E+00  1.049E+01  1.943E+00  2.426E+00  6.710E-01  2.483E-01
  2.497E+00  1.048E+01  1.941E+00  2.423E+00  6.711E-01  2.480E-01
  2.505E+00  1.048E+01  1.940E+00  2.421E+00  6.712E-01  2.478E-01
  2.514E+00  1.047E+01  1.938E+00  2.418E+00  6.713E-01  2.475E-01
  2.522E+00  1.046E+01  1.937E+00  2.416E+00  6.713E-01  2.472E-01
  2.531E+00  1.046E+01  1.935E+00  2.413E+00  6.714E-01  2.469E-01
  2.539E+00  1.045E+01  1.934E+00  2.411E+00  6.715E-01  2.466E-01
  2.548E+00  1.045E+01  1.932E+00  2.408E+00  6.716E-01  2.463E-01
  2.557E+00  1.044E+01  1.931E+00  2.406E+00  6.717E-01  2.460E-01
  2.566E+00  1.043E+01  1.929E+00  2.403E+00  6.718E-01  2.458E-01
  2.574E+00  1.043E+01  1.927E+00  2.401E+00  6.718E-01  2.455E-01
  2.583E+00  1.042E+01  1.926E+00  2.398E+00  6.719E-01  2.452E-01
  2.592E+00  1.041E+01  1.924E+00  2.396E+00  6.720E-01  2.449E-01
  2.601E+00  1.041E+01  1.923E+00  2.393E+00  6.721E-01  2.446E-01
  2.610E+00  1.040E+01  1.921E+00  2.391E+00  6.722E-01  2.443E-01
  2.618E+00  1.040E+01  1.920E+00  2.388E+00  6.723E-01  2.441E-01
  2.627E+00  1.039E+01  1.918E+00  2.386E+00  6.724E-01  2.438E-01
  2.636E+00  1.038E+01  1.917E+00  2.383E+00  6.724E-01  2.435E-01
  2.645E+00  1.038E+01  1.915E+00  2.381E+00  6.725E-01  2.432E-01
  2.654E+00  1.037E+01  1.913E+00  2.378E+00  6.726E-01  2.429E-01
  2.663E+00  1.036E+01  1.912E+00  2.376E+00  6.727E-01  2.426E-01
  2.672E+00  1.036E+01  1.910E+00  2.373E+00  6.728E-01  2.423E-01
  2.682E+00  1.035E+01  1.909E+00  2.371E+00  6.729E-01  2.420E-01
  2.691E+00  1.035E+01  1.907E+00  2.368E+00  6.730E-01  2.418E-01
  2.700E+00  1.034E+01  1.906E+00  2.366E+00  6.731E-01  2.415E-01
  2.709E+00  1.033E+01  1.904E+00  2.363E+00  6.732E-01  2.412E-01
  2.718E+00  1.033E+01  1.903E+00  2.361E+00  6.732E-01  2.409E-01
  2.728E+00  1.032E+01  1.901E+00  2.358E+00  6.733E-01  2.406E-01
  2.737E+00  1.032E+01  1.899E+00  2.356E+00  6.734E-01  2.403E-01
  2.746E+00  1.031E+01  1.898E+00  2.353E+00  6.735E-01  2.400E-01
  2.755E+00  1.030E+01  1.896E+00  2.351E+00  6.736E-01  2.398E-01
  2.765E+00  1.030E+01  1.895E+00  2.349E+00  6.737E-01  2.395E-01
  2.774E+00  1.029E+01  1.893E+00  2.346E+00  6.738E-01  2.392E-01
  2.784E+00  1.029E+01  1.892E+00  2.344E+00  6.739E-01  2.389E-01
  2.793E+00  1.028E+01  1.890E+00  2.341E+00  6.740E-01  2.386E-01
  2.803E+00  1.027E+01  1.889E+00  2.339E+00  6.741E-01  2.383E-01
  2.812E+00  1.027E+01  1.887E+00  2.336E+00  6.742E-01  2.380E-01
  2.822E+00  1.026E+01  1.885E+00  2.334E+00  6.743E-01  2.377E-01
  2.831E+00  1.026E+01  1.884E+00  2.331E+00  6.744E-01  2.374E-01
  2.841E+00  1.025E+01  1.882E+00  2.329E+00  6.745E-01  2.372E-01
  2.851E+00  1.024E+01  1.881E+00  2.326E+00  6.746E-01  2.369E-01
  2.861E+00  1.024E+01  1.879E+00  2.324E+00  6.747E-01  2.366E-01
  2.870E+00  1.023E+01  1.878E+00  2.321E+00  6.747E-01  2.363E-01
  2.880E+00  1.023E+01  1.876E+00  2.319E+00  6.748E-01  2.360E-01
  2.890E+00  1.022E+01  1.875E+00  2.317E+00  6.749E-01  2.357E-01
  2.900E+00  1.021E+01  1.873E+00  2.314E+00  6.750E-01  2.354E-01
  2.910E+00  1.021E+01  1.872E+00  2.312E+00  6.751E-01  2.351E-01
  2.920E+00  1.020E+01  1.870E+00  2.309E+00  6.752E-01  2.349E-01
  2.929E+00  1.020E+01  1.869E+00  2.307E+00  6.753E-01  2.346E-01
  2.939E+00  1.019E+01  1.867E+00  2.304E+00  6.754E-01  2.343E-01
  2.949E+00  1.018E+01  1.866E+00  2.302E+00  6.755E-01  2.340E-01
  2.960E+00  1.018E+01  1.864E+00  2.300E+00  6.756E-01  2.337E-01
  2.970E+00  1.017E+01  1.862E+00  2.297E+00  6.757E-01  2.334E-01
  2.980E+00  1.017E+01  1.861E+00  2.295E+00  6.758E-01  2.331E-01
  2.990E+00  1.016E+01  1.859E+00  2.292E+00  6.759E-01  2.328E-01
  3.000E+00  1.016E+01  1.858E+00  2.290E+00  6.760E-01  2.325E-01
